filename	dwc:catalogNumber	dwc:recordedBy	dwc:recordNumber	dwc:verbatimEventDate	aocr:verbatimScientificName	aocr:verbatimInstitution	dwc:datasetName	dwc:verbatimLocality	dwc:country	dwc:stateProvince	dwc:county	dwc:verbatimLatitude	dwc:verbatimLongitude	dwc:eventDate	dwc:scientificName	dwc:decimalLatitude	dwc:decimalLongitude	dwc:fieldNotes	dwc:sex	dwc:identifiedBy	aocr:verbatimDateIdentified	dwc:dateIdentified	dwc:verbatimElevation	dwc:habitat	dwc:municipality	dwc:occurrenceRemarks	dwc:substrate	dwc:verbatimCoordinates	dwc:family
NY_00198980.jpg	198980	E. G. BRITTON DELIA W. MARBLE		FEBRUARY 27, 1913	Nothopanax fruticosum (L.) Miq. Polyscias filicifolia (Moore) Bailey	The New York Botanical Garden NEW YORK BOTANICAL GARDEN NEW YORK BOTANICAL GARDEN CARNEGIE INSTITUTION OF WASHINGTON UNITED STATES NATIONAL MUSEUM	WEST INDIAN EXPLORATION 1913	ST. THOMAS Charlotte Amelie	ST. THOMAS					1913-02-27	Nothopanax fruticosum (L.) Miq. Polyscias filicifolia (Moore) Bailey			Cultivated		A. C. Smith	1936	1936							
NY_00198985.jpg	198985	Santiago Peláez Feucht.	193	4 de Agosto, 1981	Polyscias fruticosa Harms.	"The New York Botanical Garden NEW YORK BOTANICAL GARDEN JARDIN BOTANICO NACIONAL ""DR. RAFAEL M. MOSCOSO"""		República Dominicana:Distrito Nacional:Jardín Botánico Nacional:Plantas en cultivo en el area del Museo y Pabellon Docente. SANTO DOMINGO	REPUBLICA DOMINICANA	Distrito Nacional				1981-08-04	Polyscias fruticosa Harms.			Arbusto utilizado como seto 3m. Hojas palmatilobuladas, foliolos con dientes. Inflorescencia umbeliforme. Flores de petalos verdosos, 5 petalos y 5 Estambres, blancos.											
NY_00198990.jpg	198990	Elbert L. Little Jr., Roy O. Woodbury	26168	March 27, 1972	Polyscias guilfoylei (Bull) Bailey	The New York Botanical Garden SMITHSONIAN INSTITUTION From THE UNITED STATES NATIONAL HERBARIUM NEW YORK BOTANICAL GARDEN FOREST SERVICE HERBARIUM		Univ. Puerto Rico Agr. Exp. Sta., Rio Piedras, Puerto Rico. Altitude 50 ft.	Puerto Rico	Rio Piedras				1972-03-27	Polyscias guilfoylei (Bull) Bailey			Shrub or small tree. Bark gray, smooth, slightly warty. Planted as ornamental.					50 ft.						
NY_00198993.jpg	198993	J.G. Jack	8179	March 12, 1931	Nothopanax tricochleatum Miq. Polyscias obtusa Harms	The New York Botanical Garden NEW YORK BOTANICAL GARDEN ARNOLD ARBORETUM	PLANTS FROM HARVARD TROPICAL GARDEN	SOLEDAD, CIENFUEGOS, PROVINCE OF SANTA CLARA, CUBA	CUBA	PROVINCE OF SANTA CLARA				1931-03-12	Nothopanax tricochleatum Miq. Polyscias obtusa Harms			Many stems 2-4 ft. high.		A. C. Smith	1936	1936							
NY_00198997.jpg	198997	M. Mejía, T. Zanoni	9771	December 10, 1980	Polyscias	"The New York Botanical Garden NEW YORK BOTANICAL GARDEN JARDIN BOTANICO NACIONAL ""DR. RAFAEL M. MOSCOSO"" SANTO DOMINGO, REPUBLICA DOMINICANA"		cultivated in Gran Cañada. República Dominicana: Distrito Nacional: city of Santo Domingo; Jardín Botánico Nacional, Avenidas República de Columbia and Los Proceres.	República Dominicana	Distrito Nacional				1980-12-10	Polyscias			2 m. tall shrub; seeds shiny black; branches erect											
NY_00227158.jpg	227158	William R. Buck and Thomas A. Zanoni	34158	25 July 1998	Jasminum fluminense Vell.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN The New York Botanical Garden	PLANTS OF NAVASSA ISLAND	18°24'N, 75°01'W; along old railroad track N of lighthouse to end of track;	NAVASSA ISLAND			18°24'N	75°01'W	1998-07-25	Jasminum fluminense Vell.			plant climbing; corolla white; fruit green, 3-4 mm diam. dry vegetation dominated by Metopium, Ficus, and Sideroxylon, over rough limestone.											
NY_00227183.jpg	227183	William R. Buck and Thomas A. Zanoni	34256	26 July 1998	Sideroxylon americanum (Mill.) T. D. Penn.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN The New York Botanical Garden	PLANTS OF NAVASSA ISLAND	18°24'N, 75°01'W; N of lighthouse, near end of trail;	NAVASSA ISLAND			18°24'N	75°01'W	1998-07-26	Sideroxylon americanum (Mill.) T. D. Penn.			tree to ca. 5 m; fruit green dry vegetation dominated by Metopium, Ficus, and Sideroxylon, over rough limestone.											
NY_00385378.jpg	385378	George R. Proctor Fred Burton	48285	Aug. 8, 1992	Agalinis kingsii Proctor	The New York Botanical Garden NEW YORK BOTANICAL GARDEN	FLORA OF THE CAYMAN ISLANDS	Grand Cayman Open marshy ground along S. side of the Salina Reserve.	CAYMAN ISLANDS	Grand Cayman				1992-08-08	Agalinis kingsii Proctor			Erect branched herb, locally frequent; corolla pink.											
NY_00413475.jpg	413475	M.Mejia, T. Zanoni	8651	October 15, 1980	Jasminium fluminense Vell.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN JARDIN BOTANICO NACIONAL DR. RAFAEL M. MOSCOSO		Republica Dominicana: Prov. San Pedro de Macoris: center of town at Boca de Soco; (mouth of river); in fence row on town to La Romana -San Pedro de Macoris road. 18°27'N, 69°13'W, alt. to 10 m. SANTO DOMINGO	Republica Dominicana	Prov. San Pedro de Macoris		18°27'N	69°13'W	1980-10-15	Jasminium fluminense Vell.			fl. white, perfume odor; fr. 1 cm. black with red-purple juice;			1-1982	1982-01	to 10 m.						
NY_00413589.jpg	413589	Steven R. Hill	24713	10 March 1993	Myriophyllum aquaticum (Vell.) Verdc.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN	PLANTS OF DOMINICA, LESSER ANTILLES	ST. PAUL PARISH. Morne Daniel Road above Canefield, above partially built hotel. Canefield, elevation ca. 300 ft.	DOMINICA	ST. PAUL PARISH				1993-03-10	Myriophyllum aquaticum (Vell.) Verdc.			Locally common, partly submersed, partly erect emergent herb.		S.R.Hill	9/93	1993-09	300 ft.						
NY_00499088.jpg	499088	N.L. BRITTON E.G. BRITTON C.S. GAGER	7240	SEPT. 5-12, 1910	Anisantherina hispidula (Mart.) Gerardia hispidula Mart	The New York Botanical Garden NEW YORK BOTANICAL GARDEN THE NEW YORK BOTANICAL GARDEN	EXPLORATION OF CUBA	VICINITY OF PINAR DEL RIO Border of pineland lagoon	CUBA	PROVINCE OF PINAR DEL RIO				1910-09-05/1910-09-12	Anisantherina hispidula (Mart.) Gerardia hispidula Mart			Corolla purplish, 1.2 cm long		FWP.	1914	1914							
NY_00499439.jpg	499439	STEWARDSON BROWN N.L. BRITTON	355	AUG. 31-SEPT. 20, 1905	Cymbalaria Cymbalaria (L.) Wettst	The New York Botanical Garden NEW YORK BOTANICAL GARDEN NEW YORK BOTANICAL GARDEN ACADEMY OF NATURAL SCIENCES OF PHILADELPHIA	EXPLORATION OF BERMUDA	Roadside wall, The Crawl.	BERMUDA					1905-08-31/1905-09-20	Cymbalaria cymbalaria (L.) Wettst														
NY_00499577.jpg	499577	Bro. Alain H. Liogier	17948	13 M4r., 1971	Lindernia diffusa (L.) Wettst. Lindernia diffusa (L.) Wettst.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN University of North Carolina,Chapel Hill THE NEW YORK BOTANICAL GARDEN	REVISIONARY STUDIES IN LINDERNIA ALLIONI Plants of Hispaniola Dominican Republic	near Sabana de la Mar. Alt. 50 m.	Dominican Republic					1971-03-13	Lindernia diffusa (L.) Wettst.			Herbaceous, creeping on the ground; flowers white; common in cultivated grounds		D. A. Qualls A. H. Liogier	15 June 1984 1971	1984-06-15 1971	50 m.						
NY_00532999.jpg	532999	T. Zanoni, F. Jiménez	46950	13 agost. 1992	Cajanus cajan (L.) Huth Cajanus cajan (L.) Millsp.	"The New York Botanical Garden NEW YORK BOTANICAL GARDEN The New York Botanical Garden JARDIN BOTANICO NACIONAL ""DR. RAFAEL M. MOSCOSO"" SANTO DOMINGO, REPUBLICA DOMINICANA"	PRUEBA DE ESTUDIO DEL NATIONAL CANCER INSTITUTE, USA	"Rep. Dominicana: límite Cordillera Central: Prov. Monseñor Nouel: aprox. 4-4.5 km. al N de Piedra Blanca en la carretera a Maimón, próximo al poblado rural ""El Cinco"", ladera, corte del camino de una loma de roca serpen-tinosa; Valle del río Maimón. 18°53'N, 70°18'Oeste; elev. 120 m."	Rep. Dominicana	Prov. Monseñor Nouel		18°53'N	70°18'Oeste	8/13/1992	Cajanus cajan (L.) Huth Cajanus cajan (L.) Millsp.			"Arbustoso de 2-2.5 m. de alto; cultivado aquí entre la carretera y el río; semillas comestibles llamadas ""guandules""."		M. Nee T. Zanoni	2011 94	2011 1994	120 m.						
NY_00617142.jpg	617142	T. Zanoni, J. Pimentel, R. García		Jul. 18, 1984	Dendropanax arboreus (L.) Dcne & PL.	"The New York Botanical Garden NEW YORK BOTANICAL GARDEN JARDIN BOTANICO NACIONAL ""DR. RAFAEL M. MOSCOSO"" SANTO DOMINGO, REPUBLICA DOMINICANA"		Rep. Dominicana: Península y Prov. Samaná en el paso y en la cara al viento (N) de Loma Pan de Azúcar, subiendo del poblado de La Laguna; 19°17’N, 69°18’Oeste, elev. 300-400m.	Rep. Dominicana	Prov. Samaná		19°17'N	69°18'Oeste	1984-07-18	Dendropanax arboreus (L.) Dcne & PL.			7m; Fr. blanco, pero negro al madurar, 5-6mm. Diam. potreros, conucos, vegetación natural quemada por incendio extenso en marzo 1984, zona húmeda.					300-400m.						
NY_00617450.jpg	617450	R. A. & E. S. Howard	8726	Sept. 2, 1946	Daucus carota L. subsp. carota Daucus Carota L.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN Dept. Agriculture, Ottawa		DOMINICAN REPUBLIC prov. San Juan Alt. 3500' El Cercado, Juan Santiago, Hondo Valle.	DOMINICAN REPUBLIC	prov. San Juan				1946-09-02	Daucus carota L. subsp. carota Daucus carota L.			3' h erb ; fls. White; in grassy areas near the river. Plants of pine woodlands.		Ernest Small	Nov. 1976	1976-11	3500'						
NY_00629823.jpg	629823	N. L. Britton J. F. Cowell		Feb. 11, 12, 1914	Avena sativa L.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN THE NEW YORK BOTANICAL GARDEN	EXPLORATION OF PORTO RICO	Vicinity of San Juan Railroad yard, San Juan	PORTO RICO	San Juan				1914-02-11/1914-02-12	Avena sativa L.														
NY_00641566.jpg	641566	Thomas R. Söderström	2647	10 February 1983	Bambusa tuldoides Munro	The New York Botanical Garden NEW YORK BOTANICAL GARDEN SMITHSONIAN INSTITUTION From THE UNITED STATES NATIONAL HERBARIUM		Mayagüez: Federal Experiment Station.	PUERTO RICO	Mayagüez				1983-02-10	Bambusa tuldoides Munro			Cultivated. Clump dense, narrow erect culms to 20m tall, 2-3 cm diameter. New culm leaves deciduous, glabrous, stramineous, the blade erect with two lateral ciliate appendages. Spikelets produced at first on leafy branches. See field book for further description											
NY_00754868.jpg	754868	G.J. Breckon M. Breckon	6097	16 May 2000	Bambusa multiplex (Loureiro) Raeuschel	The New York Botanical Garden NEW YORK BOTANICAL GARDEN Herbarium, Department of Biology University of Puerto Rico, Mayagüez	Plants of Puerto Rico	"Yauco: Bo.Susúa Alta. Susúa Forest Reserve. 18°04'39""N, 66°54'23""W, Alt. 185m. Planted along road to Campamento Susúa at Quebrada Peces."	Puerto Rico	Yauco		"18°04'39""N"	"66°54'23""W"	2000-05-16	Bambusa multiplex (Loureiro) Raeuschel			Culms golden-orange, some of them flowering & those dying; stamens pale yellowish. Low, xerophytic forest on Serpentine.					185m.						
NY_00754870.jpg	754870	Thomas R. Soderstrom & D.P. Armstrong	2050	24 February 1974	Bambusa tulda Bentham	The New York Botanical Garden SMITHSONIAN INSTITUTION From THE UNITED STATES NATIONAL HERBARIUM NEW YORK BOTANICAL GARDEN Smithsonian Institution		Mayagüez: Federal Experiment Station.	PUERTO RICO	Mayagüez				1974-02-24	Bambusa tulda Bentham			Cultivated. Culms enormous, ca. 12-17m tall, 4.5-6 cm in diameter, green or covered with lichens, many stramineous, the largest clumps contain 100 or more very closely placed culms; sheaths cauducous, sheath blade appresed to culm. Spikelets in anthesis.											
NY_00754872.jpg	754872	Alain H. & Perfa Liogier & N.J.Melo.	29625	10/3/79	Bambusa vulgaris Schrad.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN UNIVERSIDAD DE PUERTO RICO Jardín Botánico Herbario		On roadside, near Cabo Rojo. Alt. 30 m.	PUERTO RICO					1979-03-10	Bambusa vulgaris Schrad.			Tall, 10 m high, branches drooping; glumes yello-wish green.		A.H.Liogier	1979	1979	30 m.						
NY_00819601.jpg	819601	J. A. Shafer	1971	MARCH 13, 1913	Ludwigia peploides (HBK.) Raven subsp. peploides J. repens L. var. peploides (HBK) Griseb. Jussiaea diffusa Forssk Ludwigia sect. Oligospermum	The New York Botanical Garden NEW YORK BOTANICAL GARDEN Missouri Botanical Garden NEW YORK BOTANICAL GARDEN CARNEGIE INSTITUTION OF WASHINGTON UNITED STATES NATIONAL MUSEUM Missouri Botanical Garden	REVISION OF JUSSIAEA WEST INDIAN EXPLORATION 1913	Guayanilla to Tallahoa, Porto Rico	Porto Rico					1913-03-13	Ludwigia peploides (HBK.) Raven subsp. peploides Jussiaea repens L. var. peploides (HBK) Griseb. Jussiaea diffusa Forssk			In water.		Elsa Zardini Philip A. Munz T.P. Ramamoorthy	1986 1939 1980	1986 1939 1980							
NY_00819622.jpg	819622	N. L. Britton B. H. Dutcher Stewardson Brown	5722	March 23, 1915	Ludwigia peploides (HBK.) Raven subsp. Peploides Ludwigia sect. Oligospermum J. repens L. var. peploides (HBK) Griseb. Jussiaea diffusa Forsk.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN Missouri Botanical Garden Missouri Botanical Garden THE NEW YORK BOTANICAL GARDEN	REVISION OF JUSSIAEA EXPLORATION OF PORTO RICO	Loiza Sandy coastal marsh	PORTO RICO	Loiza				1915-03-23	Ludwigia peploides (HBK.) Raven subsp. Peploides Jussiaea repens L. var. peploides (HBK) Griseb. Jussiaea diffusa Forsk.					Elsa Zardini T.P. Ramamoorthy Philip A. Munz	1986 1980 1939	1986 1980 1939							
NY_00819627.jpg	819627	N. L BRITTON F. S. EARLE	6485	March 11, 1922	J. suffruticosa L. var. pubescens (L.) Jussiaea angustifolia Lam. Ludwigia octovalavis (Jacq.) Raven	The New York Botanical Garden NEW YORK BOTANICAL GARDEN THE NEW YORK BOTANICAL GARDEN Missouri Botanical Garden	REVISION OF JUSSIAEA EXPLORATION OF PORTO RICO	Vicinity of Aguirre Mangrove Swamp.	PORTO RICO					1922-03-11	Jussiaea suffruticosa L. var. pubescens (L.) Jussiaea angustifolia Lam. Ludwigia octovalavis (Jacq.) Raven					Philip A. Munz T.P. Ramamoorthy	1939 1980	1939 1980							
NY_00819657.jpg	819657	N. L. BRITTON E. G. BRITTON MARGARET S. BROWN	6702	MARCH 20-22, 1922	Ludwigia palustris (L.) Ell. var. americana Fern. & Griscom Isnardia palustris L Ludwigia palustris (L.) Ell.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN THE NEW YORK BOTANICAL GARDEN Missouri Botanical Garden	EXPLORATION OF PORTO RICO	VICINITY OF DORADO Clearing in wet coastal woods	PORTO RICO					1922-03-20/1922-03-22	Ludwigia palustris (L.) Ell. Isnardia palustris L Ludwigia palustris (L.) Ell.					P. H. Raven & C. L. Schmidt Palm Ching-I Peng	1966-67 1942 1981	1966/1967 1942 1981							
NY_01334304.jpg	1334304	D. S. Correll & John Popenoe	45411	May 24, 1975	Buchneria floridana Gand.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN Herbarium FAIRCHILD TROPICAL GARDEN	PLANTS OF BAHAMA ISLANDS	Grand Bahama: in wet soil about Pelican Lake.	BAHAMA ISLANDS	Grand Bahama				1975-05-24	Buchneria floridana Gand.			Flowers lavender-pink.											
NY_01334306.jpg	1334306	D. S. Correll & R. K. Godfrey	41293	Jan. 29, 1974	Buchnera floridana Gandog. (Buchnera elongata Sw.)	The New York Botanical Garden NEW YORK BOTANICAL GARDEN Herbarium FAIRCHILD TROPICAL GARDEN	PLANTS OF BAHAMA ISLANDS	Andros: on moist flat in opening in pineyard, Twin Lakes region.	BAHAMA ISLANDS	Andros				1974-01-29	Buchnera floridana Gandog.			Flowers lavender.											
NY_01334314.jpg	1334314	A. H. CURTISS		MARCH, APRIL AND MAY, 1903	B. floridana Gand. B e. obtusa Pennell Buchnera elongata Sw.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN THE NEW YORK BOTANICAL GARDEN		Nassau and vicinity, N. P. Bahamas	Bahamas					1903-03/1903-05	Buchnera floridana Gand. Buchnera elongata var. obtusa Pennell Buchnera elongata Sw.					FWP FWP.	1931 1949	1931 1949							
NY_01334318.jpg	1334318	D. L. Nickrent	2634	June 13, 1987	Buchnera floridana Gandoger.	The New York Botanical Garden HERBARIUM UNIVERSITY OF ILLINOIS NEW YORK BOTANICAL GARDEN	FLORA OF ANDROS ISLAND, BAHAMAS	Area around the San Andros Motel.	BAHAMAS	ANDROS ISLAND				1987-06-13	Buchnera floridana Gandoger.					D. L. Nickrent									
NY_01334326.jpg	1334326	N. L. BRITTON L. J. K. BRACE	203	Aug. 24 1904	The New York Botanical Garden NEW YORK BOTANICAL GARDEN B. floridana Gand. B. e. obtusa Pennell Buchnera elongata Sw.	THE NEW YORK BOTANICAL GARDEN	EXPLORATION OF THE BAHAMAS	New Providence Farringdon Road	BAHAMAS	New Providence					Buchnera floridana Gand. Buchnera elongata Sw. var. obtusa Pennell Buchnera elongata Sw.			Rocky soil		FWP FWP	1931 1919	1931 1919							
NY_01334328.jpg	1334328	L. M. ANDREWS	764	Feb.13, 1970	B. longifolia Kunth Buchnera elongata SW	The New York Botanical Garden NEW YORK BOTANICAL GARDEN		Mason River Station, Institute of Jamaica Jamaica W.I. C.2200 Ft. Alt.	Jamaica					1970-02-13	Buchnera longifolia Kunth Buchnera elongata Sw.			Among tall grass and bushes		KAV	1988	1988	2200 Ft.						
NY_01334334.jpg	1334334	T. Zanoni	35276	11 julio, 1985	Buchnera longifolia Kunth	"The New York Botanical Garden NEW YORK BOTANICAL GARDEN JARDIN BOTANICO NACIONAL ""DR. RAFAEL M. MOSCOSO"" SANTO DOMINGO, REPUBLICA DOMINICANA"		"República Dominicana: Llano Costero: Prov. La Altagracía: en la finca de John Hooper, en ""Serra"", en la cuenca del Río Duey, del municipio de Higuey potreros, pero bosque de galeria en las orillas del río y sus tributarios. 18°45'N, 68°48’Oeste"	República Dominicana	Prov. La Altagracía		18°45'N	68°48’Oeste	1985-07-11	Buchnera longifolia Kunth			Corola rosado-púrpura claro, una hierba en un potrero.											
NY_01334349.jpg	1334349	W. L. ABBOTT	2217	April 5-17,1922	B. longifolia Kunth Buchnera elongata Sw. Buchnera longifolia HBK	The New York Botanical Garden NEW YORK BOTANICAL GARDEN SMITHSONIAN INSTITUTION From THE UNITED STATES NATIONAL HERBARIUM The New York Botanical Garden	PLANTS OF THE DOMINICAN REPUBLIC	Vicinity of San Francisco de Macorís, Provincia Pacificador; altitude 400 to 1000 meters	DOMINICAN REPUBLIC	Provincia Pacificador				1922-04-05/1922-04-17	Buchnera longifolia Kunth Buchnera elongata Sw. Buchnera longifolia Kunth					KAV T. Zanoni	1986 1-1989	1986 1989-01	400 to 1000 meters						
NY_01334354.jpg	1334354	R. A. & E. S. Howard	9350	Sept. 9, 1946	Buchnera longifolia H.B.K. B. longifolia Kunth Buchnera elongata Sw.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN The New York Botanical Garden		DOMINICAN REPUBLIC prov. San Juan Piedra del Aguacate.	DOMINICAN REPUBLIC	prov. San Juan				1946-09-09	Buchnera longifolia Kunth Buchnera longifolia Kunth Buchnera elongata Sw.			Lavender flowered herb of hillsides in pine woods. Plant mixed in with Pteridium.		T. Zanoni KAV	1-1989 1986	1989-01 1986							
NY_01334370.jpg	1334370	N. L. Britton F. S. Earle Percy Wilson	5847	March 24, 25, 1910	Capraria biflora L. C. b., f. hirta Loes. Capraria biflora L	The New York Botanical Garden NEW YORK BOTANICAL GARDEN The University of Texas Herbarium (LL, TEX) THE NEW YORK BOTANICAL GARDEN	EXPLORATION OF CUBA	Province of Santa Clara Rio San Juan Border of mangrove swamp.	CUBA	Province of Santa Clara				1910-03-24/1910-03-25	Capraria biflora L. Capraria biflora L.			1m. high		J. Williams & B.L. Turner FWP.	30 Jul 1996 1919	1996-07-30 1919							
NY_01334374.jpg	1334374	George R. Cooley	8141	12 January 1962	Capraria biflora L. Capraria biflora L.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN The University of Texas Herbarium (LL, TEX)	Plants of the West Indies	St. George Parish, Calli-aqua Bay, littoral.	St. Vincent	St. George Parish				1962-01-12	Capraria biflora L. Capraria biflora L.			Stem ligneous Flowers white. Plant of moderate height.		J. Williams & B.L. Turner	30 Jul 1996	1996-07-30							
NY_01334383.jpg	1334383	T. G. YUNCKER	18186	Feb. 15, 1958	Capraria biflora L. Capraria biflora L.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN DEPAUW UNIV. HERBARIUM. TRUMAN G. YUNCKER HERBARIUM OF DEPAUW UNIVERSITY (DPU) The University of Texas Herbarium (LL, TEX) NEW YORK BOTANICAL GARDEN	PLANTS OF JAMAICA	Parish: St. Thomas Montego Point. Alt. 0-20 ft.	JAMAICA	St. Thomas				1958-02-15	Capraria biflora L.			Shrub, about 2 ft. high; flowers white, faintly tinged with pink. In open area		J. Williams & B.L. Turner	1996-07-30	30 Jul 1996	0-20 ft.						
NY_01334389.jpg	1334389	A.L.Stoffers	1572	17 Jan. 1953	Capraria biflora L. Capraria biflora L.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN The University of Texas Herbarium (LL, TEX) EX HERB. ACAD. RHENO-TRAI.		Along roads near Noord. Neth,Antilles.	Aruba					1953-01-17	Capraria biflora L. Capraria biflora L.					J. Williams & B.L. Turner A.L.Stoffers	30 Jul 1996 Dec. 1953	1996-07-30 1953-12							
NY_01334391.jpg	1334391	Bro. Alain	4295	May 20, 1955	Capraria biflora L. Capraria biflora L	The New York Botanical Garden NEW YORK BOTANICAL GARDEN The University of Texas Herbarium (LL, TEX) HERBARIO DE LA SALLE Vedado, Habana, CUBA	Plantas de CUBA. Prov. PINAR DEL RIO	Woods: Sierra del Jíbaro, El Ancón Estate, Viñales.	CUBA	Prov. PINAR DEL RIO				1955-05-20	Capraria biflora L. Capraria biflora L.			Woods:		J. Williams & B.L. Turner	30 Jul 1996	1996-07-30							
NY_01334398.jpg	1334398	W.H.Hodge R.A.Howard	4592	June July Aug. 1940	Capraria biflora L. Capraria biflora L.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN The University of Texas Herbarium (LL, TEX) Atkins Institution of the Arnold Arboretum	PLANTS OF CUBA	Mina Carlota, SE of Cumanayagua, Sierra de San Juan Alt. 3-400 m.	CUBA	Santa Clara				1940-06/1940-08	Capraria biflora L. Capraria biflora L.			a decumbent semi-woody herb of 1-2 feet, fls white, edge of woods		J. Williams & B.L. Turner	30 Jul 1996	1996-07-30	3-400m						
NY_01334403.jpg	1334403	GEORGE V. NASH, NORMAN TAYLOR	3827	August 27-September 1	Capraria biflora L. Capraria biflora L	The New York Botanical Garden NEW YORK BOTANICAL GARDEN The University of Texas Herbarium (LL, TEX) THE NEW YORK BOTANICAL GARDEN	PLANTS COLLECTED IN TURKS ISLANDS, 1905	Grand Turk	TURKS ISLANDS					1905-08-27/1905-09-01	Capraria biflora L. Capraria biflora L.			1-3ft. fls. white		J. Williams & B.L. Turner	30 Jul 1996	1996-07-30							
NY_01334407.jpg	1334407	D.S. Correll	43274	August 29, 1974	Capraria biflora L. Capraria biflora L.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN The University of Texas Herbarium (LL, TEX) Herbarium FAIRCHILD TROPICAL GARDEN	PLANTS OF THE WEST INDIES	Caicos Islands: North Caicos North Caicos: in open coppice on ridge on west side of Whitby.	Caicos Islands					1974-08-29	Capraria biflora L. Capraria biflora L.			Flowers white.		J. Williams & B.L. Turner	30 Jul 1996	1996-07-30							
NY_01334419.jpg	1334419	Fer-nández Casas Morales Valverde	10689	21-VI-1988	Capraria biflora L. Capraria biflora L.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN The University of Texas Herbarium (LL, TEX) INSTITUTO DE ECOLOGÍA Y SISTEMÁTICA (La Habana) REAL JARDÍN BOTÁNICO (Madrid)	BREVIS PER CUBAM PEREGRINATIO	MATANZAS: entre Matanzas y Varadero, junto a la finca llamada Carbonera, 17QMF5352 a unos 25 m, en manigua costera bien desarrollada	CUBA	MATANZAS				1988-06-21	Capraria biflora L. Capraria biflora L.			sobre substrato petrano calizo Subarbusto de flores entre blancas y azul claras.		J. Williams & B.L. Turner	30 Jul 1996	1996-07-30							
NY_01334423.jpg	1334423	D. S. Correll	46333	December 14, 1975	Capraria biflora L. Capraria biflora L.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN The University of Texas Herbarium (LL, TEX) Herbarium FAIRCHILD TROPICAL GARDEN	PLANTS OF THE WEST INDIES	Caicos Island: Providenciales, on coppice-covered hills above Turtle Cove.	Caicos Island					1975-12-14	Capraria biflora L. Capraria biflora L.			Plants erect, on edge of coppice, about 1 m tall; flowers white.		J. Williams & B.L. Turner	30 Jul 1996	1996-07-30							
NY_01334433.jpg	1334433	C. WRIGHT	375	1860	Capraria biflora L. C. b. f. hirta Loes Capraria biflora L.	The New York Botanical Garden EX HERB. HORT. REG. KEW. NEW YORK BOTANICAL GARDEN The University of Texas Herbarium (LL, TEX)	Plantæ Cabenses Wrightianæ.	in Cuba Orientali, prope	Cuba					1860	Capraria biflora L. Capraria biflora L.					FWP. J. Williams & B.L.Turner	1919 30 Jul 1996	1919 1996-07-30							
NY_01334438.jpg	1334438	R. García, F. Jimenez	349	23 Ene, 1985	Capraria biflora L. Capraria biflora L.	"The New York Botanical Garden NEW YORK BOTANICAL GARDEN The University of Texas Herbarium (LL, TEX) JARDIN BOTANICO NACIONAL ""DR. RAFAEL M. MOSCOSO"" SANTO DOMINGO, REPUBLICA DOMINICANA"		"Rep. Dominicana: Distrito Nacional; Ciudad de Santo Domingo; Jardín Botánico Nacional, en el área del ""Herbolario""."	Rep. Dominicana	Distrito Nacional				1985-01-23	Capraria biflora L. Capraria biflora L.			Herbácea de 25-35cm; flores con la corola blanca, frutos verdes. Cultivada		J. Williams & B.L. Turner	30 Jul 1996	1996-07-30							
NY_01334442.jpg	1334442	D. Burch	2404	25 April 1970	Capraria biflora L. Capraria biflora L.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN University of Texas Herbarium (LL, TEX)	PLANTS OF THE DOMINICAN REPUBLIC	Rocky slopes of serpentine limestone hill, coast road ca 35 km E of junction with Puerto Plata--Santiago road, Province of Puerto Plata	DOMINICAN REPUBLIC	Province of Puerto Plata				1970-04-25	Capraria biflora L. Capraria biflora L.					J. Williams & B.L. Turner G. Fleming & P. Genelle	30 Jul 1996	1996-07-30							
NY_01334446.jpg	1334446	L. M. ANDREWS	643	Jan.31, 1969	Capraria biflora L. Capraria biflora L.	The New York Botanical Garden NEW YORK BOTANICAL GARDEN The University of Texas Herbarium (LL, TEX)		St. James Parish, Barbados	Barbados	St. James Parish				1969-01-31	Capraria biflora L. Capraria biflora L.			Open fields		J. Williams & B.L. Turner	30 Jul 1996	1996-07-30							
